Date,TCS,Infosys,Reliance,HDFC Bank,ITC
2022-07-04,652.2950439453125,1349.9327392578125,247.6664581298828,1098.2625732421875,2855.1923828125
2022-07-05,650.8275146484375,1339.0006103515625,243.4241485595703,1107.1580810546875,2838.64453125
2022-07-06,659.8013305664062,1353.244140625,245.46046447753906,1097.420654296875,2877.874755859375
2022-07-07,671.6139526367188,1359.6397705078125,247.7089080810547,1086.6142578125,2901.79296875
2022-07-08,672.2394409179688,1373.9285888671875,248.64219665527344,1088.11572265625,2882.022705078125
2022-07-11,676.5940551757812,1336.46044921875,250.2967071533203,1102.9036865234375,2748.179443359375
2022-07-12,669.6892700195312,1305.116455078125,248.34527587890625,1101.333740234375,2722.49658203125
2022-07-13,653.3536376953125,1310.4234619140625,249.49069213867188,1081.8138427734375,2681.94189453125
2022-07-14,650.0817260742188,1296.2711181640625,246.77561950683594,1090.7320556640625,2653.625
2022-07-15,655.3745727539062,1297.6318359375,249.06640625,1092.8480224609375,2649.9521484375
2022-07-18,648.397705078125,1351.656494140625,250.55123901367188,1102.15283203125,2710.92236328125
2022-07-19,648.6382446289062,1346.4400634765625,249.95730590820312,1108.909912109375,2720.435791015625
2022-07-20,656.8179931640625,1374.6998291015625,253.01177978515625,1138.89501953125,2800.564208984375
2022-07-21,654.7490844726562,1390.666748046875,254.1572265625,1131.2962646484375,2811.625732421875
2022-07-22,670.026123046875,1366.5345458984375,255.00572204589844,1138.940673828125,2806.050537109375
2022-07-25,671.9989013671875,1364.0853271484375,255.47232055664062,1101.3111572265625,2802.28955078125
2022-07-26,670.6275634765625,1316.501953125,256.61773681640625,1101.8115234375,2757.29150390625
2022-07-27,675.7520141601562,1334.5552978515625,258.0601806640625,1100.76513671875,2821.84619140625
2022-07-28,681.7425537109375,1376.6048583984375,257.4661865234375,1118.0101318359375,2885.249755859375
2022-07-29,690.0908203125,1405.9078369140625,257.1268615722656,1141.830078125,2921.885009765625
2022-08-01,695.8406982421875,1407.1324462890625,260.9024963378906,1171.587646484375,2919.141845703125
2022-08-02,688.190185546875,1400.3736572265625,262.981201171875,1176.046875,2912.947509765625
2022-08-03,689.8020629882812,1420.7861328125,261.4540100097656,1185.9205322265625,2955.15771484375
2022-08-04,688.984130859375,1451.4498291015625,262.5994567871094,1170.245361328125,2968.829833984375
2022-08-05,686.6504516601562,1466.645751953125,263.744873046875,1153.0003662109375,2977.767333984375
2022-08-08,703.4913940429688,1469.1405029296875,265.6962890625,1168.0841064453125,2986.085693359375
2022-08-10,705.5363159179688,1453.76318359375,264.0417785644531,1175.0684814453125,2968.210205078125
2022-08-11,714.8709716796875,1469.6395263671875,259.8419494628906,1178.981689453125,3028.605712890625
2022-08-12,714.6063232421875,1446.1878662109375,261.7933349609375,1198.046630859375,3010.06640625
2022-08-16,722.7861938476562,1448.3199462890625,263.4902648925781,1206.3731689453125,3002.2353515625
2022-08-17,726.5151977539062,1457.210693359375,265.187255859375,1212.67529296875,3009.668212890625
2022-08-18,727.3812255859375,1436.072509765625,267.8174743652344,1214.87451171875,2992.103271484375
2022-08-19,718.407470703125,1448.9095458984375,264.7205810546875,1193.2137451171875,2996.08447265625
2022-08-22,707.4849853515625,1429.449951171875,266.7569274902344,1189.904052734375,2968.4765625
2022-08-23,705.2957153320312,1399.28515625,268.0295715332031,1208.2552490234375,2906.576416015625
2022-08-24,708.6879272460938,1394.839599609375,266.5024108886719,1205.0369873046875,2880.69287109375
